id,product_name,price,sold,rating,category,description
165,Trà ô long túi lọc Phúc Long hộp 50g (25 gói x 2g),39000.0,0,0.0,Trà khô túi lọc,"Trà là một loại đồ uống truyền thống có nhiều hương vị đa dạng, trong số đó trà Ô long được biết đến như một đại danh trà. Trà Phúc Long được chế biến bằng phương pháp độc đáo, tạo nên một hương vị đặc trưng không thể nhầm lẫn. Trà ô long túi lọc Phúc Long hộp 50g là một lựa chọn hoàn hảo cho những ai yêu thích trà Ô long và muốn tận hưởng một trải nghiệm trà tinh tế và đáng nhớ của loại trà này."
166,Trà mãng cầu Wil hộp 140g (5 gói trà + 5 gói topping) x 14g,46000.0,0,0.0,Trà khô túi lọc,"Trà mãng cầu Wil hộp 140g là sự kết hợp hoàn hảo giữa trà và topping mãng cầu tươi, tạo nên một thức uống tươi mới. Với nguyên liệu chất lượng, sản phẩm không chỉ mang lại hương vị tuyệt vời mà còn cung cấp Vitamin C quan trọng cho sức khỏe. Được chiết xuất thông qua công nghệ xông thăng hoa tiên tiến, giữ nguyên vị ngon của mãng cầu, mang đến trả trải nghiệm uống trà thư giãn và bổ sung dưỡng."
167,Rong biển tẩm nước tương Bibigo 50g,55000.0,0,0.0,Rong biển,"Rong biển vụn tẩm nước tương Hàn Quốc Bibigo gói 50g thơm ngon, hấp dẫn, lạ miệng, thích hợp ăn liền hoặc trộn với cơm, giúp kích thích vị giác khi ăn. Rong biển Bibigo là thương hiệu rong biển uy tín, chất lượng được nhiều người chọn mua."
168,Rong biển nấu canh Myeongga Bibigo 45g,44000.0,0,0.0,Rong biển,"Rong biển nấu canh Myeongga Bibigo 45g được làm từ rong biển Hàn Quốc chất lượng, thích hợp với nhiều món như nấu canh, xào, trộn, cháo, rim,.... Rong biển Bibigo là thương hiệu uy tín, chất lượng được nhiều người yêu thích lựa chọn."
169,Rong biển nấu canh Ottogi gói 50g,57000.0,0,0.0,Rong biển,"Rong biển nấu canh Ottogi gói 50g là sản phẩm dinh dưỡng, thanh mát. Rong biển có thể chế biến các món canh rong biển, gỏi rong biển, rong biển xào,... Rong biển Ottogi là thương hiệu uy tín, được nhiều người yêu thích sử dụng."
170,Rong biển nấu canh Ottogi gói 20g,27000.0,0,0.0,Rong biển,"Rong biển nấu canh Ottogi gói 20g là sản phẩm dinh dưỡng, thanh mát. Rong biển có thể chế biến các món canh rong biển, gỏi rong biển, rong biển xào,... Rong biển Ottogi là thương hiệu uy tín, được nhiều người yêu thích sử dụng."
171,3 gói rong biển tẩm dầu oliu O'food 4g,33000.0,0,0.0,Rong biển,"Lốc 3 gói rong biển ăn liền tẩm dầu oliu O'food 4g thơm ngon, dinh dưỡng. Rong biển O'food thơm ngon, với thành phần rong biển Hàn Quốc, được dùng để ăn liền hoặc cuộn cơm. Rong biển tẩm dầu oliu thơm, thích hợp cho cả gia đình."
172,Rong biển ăn liền vị Wasbi Bibigo lốc 3*5g,34000.0,0,0.0,Rong biển,"Rong biển Bibigo thơm ngon, chất lượng đươc nhiều người lựa chọn tin dùng. Rong biển ăn liền vị Wasbi Bibigo lốc 3*5g mang hương vị thơm ngon, đậm đà cho bữa ăn thêm tròn vị và hấp dẫn. Rong biển được làm từ nguyên liệu sạch, an toàn cho người sử dụng."
173,Rong biển ăn liền Bibigo vị BBQ lốc 3*5g,34000.0,0,0.0,Rong biển,"Rong biển Bibigo chất lượng được nhiều người lựa chọn tin dùng. Rong biển ăn liền Bibigo vị BBQ lốc 3*5g cung cấp nhiều loại Vitmain và dưỡng chất tốt cho sức khoẻ và cho bạn một bữa ăn thêm tròn vị. Rong biển được làm từ nguyên liệu sạch, an toàn cho người sử dụng."
174,Gia vị rắc cơm rắc rắc Tâm Minh vị rong biển mè hộp 48g,36000.0,0,0.0,Rong biển,"Gia vị rắc cơm rắc rắc Tâm Minh vị rong biển mè hộp 48g chất lượng được nhiều người yêu thích lựa chọn tin dùng. Thương hiệu gia vị rắc cơm kết hợp độc đáo của lúa mạch giòn rôm rốp mè đồi Tây Bắc béo bùi bùi cùng vị rong biển mằn mặn tạo nên một món ăn ngon, hấp dẫn và tiện lợi."
175,Lốc 2 gói rong biển ăn liền Tao Kae Noi Seasoned Laver vị truyền thống 4g,28000.0,0,0.0,Rong biển,Rong biển ăn liền Tao Kae Noi là loại biển chất lượng được nhiều người yêu thích. Lốc 2 gói rong biển ăn liền Tao Kae Noi Seasoned Laver vị truyền thống 4g mang hương vị thơm ngon giúp mang đến bữa ăn thêm tròn vị. Rong biển an toàn cho người sử dụng.
176,Lốc 2 gói rong biển ăn liền Tao Kae Noi Seasoned Laver vị cay 4g,28000.0,0,0.0,Rong biển,Rong biển ăn liền Tao Kae Noi là loại biển chất lượng được nhiều người yêu thích. Lốc 2 gói rong biển ăn liền Tao Kae Noi Seasoned vị cay 4g mang hương vị thơm ngon giúp mang đến bữa ăn thêm tròn vị. Rong biển an toàn cho người sử dụng.
177,Rong nho Tasami gói 20g,16000.0,0,0.0,Rong biển,"Rong nho Tasami chất lượng, an toàn được nhiều người yêu thích. Rong nho Tasami gói 20g dùng để ăn kèm với các món ăn khác, giúp bữa ăn gia đình của bạn thêm tròn vị và đậm đà. Rong nho có nguồn gốc xuất xứ rõ ràng, an toàn cho người sử dụng."
178,Rong nho Tasami xốt mè rang gói 35g,22000.0,0,0.0,Rong biển,"Rong nho Tasami chất lượng, an toàn được nhiều người yêu thích. Rong nho Tasami xốt mè rang gói 35g dùng để ăn kèm với các món ăn khác, giúp bữa ăn gia đình của bạn thêm tròn vị và đậm đà. Rong nho có nguồn gốc xuất xứ rõ ràng, an toàn cho người sử dụng."
179,Rong biển rắc cơm giòn tẩm nước tương Bibigo 30g,32000.0,0,0.0,Rong biển,Rong biển Bibigo chất lượng được nhiều người lựa chọn sử dụng. Rong biển rắc cơm giòn tẩm nước tương Bibigo 30g mang hương vị thơm ngon cho món cơm nhà bạn thêm phần đậm đà. Rong biển chứa các thành phần an toàn đảm bản sức khoẻ cho người sử dụng.
180,Combo 4 gói gia vị cơm rau non và cá nhỏ Tanaka Foods Nhật Bản 31g,198000.0,0,0.0,Rong biển,Gia vị rắc cơm Tanaka Foods là sản phẩm chất lượng được nhiều người lựa chọn sử dụng cho bữa ăn gia đình. 4 gói gia vị cơm rau non và cá nhỏ Tanaka Foods Nhật Bản 31g trộn cơm rau non và cá nhỏ có mùi thơm nhẹ nhàng của cá nhỏ chứa nhiều dinh dưỡng cùng vị mộc mạc thanh đạm của nước tương
181,4 gói gia vị trộn cơm rau non và cá hồi Tanaka Foods Nhật Bản 31g,198000.0,0,0.0,Rong biển,Gia vị rắc cơm Tanaka Foods là sản phẩm chất lượng được nhiều người lựa chọn sử dụng cho bữa ăn gia đình. 4 gói gia vị trộn cơm rau non và cá hồi Tanaka Foods Nhật Bản 31g trộn cơm rau non và cá cá nhỏ có mùi thơm nhẹ nhàng của cá hồi chứa nhiều dinh dưỡng cùng vị mộc mạc thanh đạm của nước tương
182,4 gói gia vị rắc cơm cá thu và rong biển Tanaka Foods Nhật Bản 18g,178000.0,0,0.0,Rong biển,"Gia vị rắc cơm Tanaka Foods là thương hiệu Nhật Bản được nhiều người lựa chọn sử dụng. 4 gói gia vị rắc cơm cá thu và rong biển Tanaka Foods 18g có hương vị truyền thống được yêu thích nhờ vị ngon từ nguyên liệu tự nhiên như cá nhỏ, vừng, rong biển và trứng."
183,4 gói gia vị rắc cơm cá hồi và mè rang Tanaka Foods Nhật Bản 30g,188000.0,0,0.0,Rong biển,"Gia vị rắc cơm Tanaka Foods là sản phẩm Nhật Bản được nhiều người lựa chọn sử dụng. 4 gói gia vị rắc cơm cá hồi và mè rang Tanaka Foods 30g giúp hấp thụ canxi dễ dàng, lấp đầy năng lượng canxi thường thiếu trong các bữa ăn hàng ngày."
184,Combo 4 gói gia vị rắc cơm cá ngừ nướng mirin Tanaka Foods Nhật Bản 12g,158000.0,0,0.0,Rong biển,"Gia vị rắc cơm Tanaka Foods tiện lợi, được nhiều người lựa chọn sử dụng cho bữa ăn nhanh của mình. 4 gói gia vị rắc cơm cá ngừ nướng mirin Tanaka Foods Nhật Bản 12g là sự kết hợp cân bằng giữa cá ngừ khô chất lượng cao nướng với rượu mirin thơm, rong biển và mè."
185,Pate gan Vissan gói 170g,29000.0,0,0.0,Thịt heo hộp,"Những món ăn ngon hết sẩy khi ăn kèm với pate: bánh mì, gà nấu pate tiêu xanh, bắp bò nấu pate, bánh pate sô… Pate gan heo Vissan hộp 170g được đóng hộp nhỏ gọn, tiện lợi sử dụng trong gia đình hoặc mang đi du lịch, dã ngoại. Pate Vissan nhỏ gọn dễ dàng bảo quản, dễ dàng đem theo và sử dụng."
186,Thịt heo Spam Classic Hormel Foods hộp 340g,130000.0,1,0.0,Thịt heo hộp,"Tiện lợi, thơm ngon, dinh dưỡng. Thịt heo Spam Classic Hormel Foods hộp 340g giúp tiết kiệm thời gian cho chị em nội trợ bận rộn nhưng vẫn muốn bữa ăn đầy đủ dưỡng chất. Heo hộp của thương hiệu heo hộp Hormel Foods chất lượng, đậm đà gia vị, ăn ngon mà không bị ngán."
187,Thịt heo Pork Luncheon Meat Classic Tulip hộp 200g,44000.0,1,0.0,Thịt heo hộp,"Heo hộp tiện lợi, thơm ngon và dinh dưỡng. Thịt heo Pork Luncheon Meat Classic Tulip hộp 200g  tiết kiệm thời gian nấu nướng cho những người bận rộn nhưng vẫn cũng cấp cho bạn và gia đình món ăn ngon, chất lượng và an toàn. Heo hộp Tulip đậm đà gia vị, kích thích vị giác, ăn không ngán."
188,Pate gan Hạ Long hộp 170g,30000.0,1,0.0,Thịt heo hộp,"Gồm thịt heo, gan heo,...được chọn lựa kĩ càng, quy trình chế biến được kiểm tra nghiêm ngặt, không lẫn tạp chất hóa học độc hại, luôn mang đến chất lượng tốt nhất cho người tiêu dùng. Pate gan heo Hạ Long hộp 170g đóng hộp nhỏ gọn, tiện lợi sử dụng trong gia đình hoặc mang đi du lịch, dã ngoại."
189,Pate gan Hạ Long hộp 90g,24500.0,0,0.0,Thịt heo hộp,"Gồm thịt heo, gan heo,...được chọn lựa kĩ càng, quy trình chế biến kiểm tra nghiêm ngặt, luôn mang đến pate hộp chất lượng tốt nhất cho người tiêu dùng. Pate gan heo Hạ Long hộp 90g nhỏ gọn, tiện lợi sử dụng trong gia đình hoặc mang đi du lịch, dã ngoại của thương hiệu pate hộp Hạ Long"
190,Sườn nấu đậu Hạ Long hộp 175g,35500.0,1,0.0,Thịt heo hộp,"Heo hôp tiện lợi, thơm ngon và dinh dưỡng. Sườn nấu đậu Hạ Long hộp 175g tiết kiệm thời gian nấu nướng cho những người bận rộn nhưng vẫn cũng cấp cho bạn và gia đình món ăn ngon, chất lượng và an toàn. Heo hộp Hạ Long đậm đà gia vị, kích thích vị giác, ăn không ngán."
191,Bò hai lát Vissan hộp 170g,37000.0,1,0.0,Thịt heo hộp,"Thành phần bao gồm thịt bò, thịt heo cùng các loại gia vị khác được chọn lựa kĩ càng. Với bò 2 lát Vissan hộp 170g của thương hiệu thịt bò hộp Vissan,  bạn sẽ tiết kiệm thời gian nấu ăn, chỉ cần làm nóng lại thịt bò hộp trước khi dùng là đã sẵn sàng cho một món ăn thơm ngon bổ dưỡng."
192,Pate gan đóng hộp Tulip gói 125g,32000.0,1,0.0,Thịt heo hộp,"Pate, thịt heo hộp được làm từ gan heo 46%, thịt heo,... những nguyên liệu an toàn, chất lượng, có thể ăn trực tiếp hoặc ăn kèm cơm, bánh mì, trộn salad,... Pate gan heo Tulip hộp 125g vô cùng tiện lợi và nhanh gọn. Pate Tulip an toàn, chất lượng và hấp dẫn"
193,Bò hai lát Hạ Long hộp 150g,21000.0,1,0.0,Thịt heo hộp,"Thành phần bao gồm thịt bò, thịt heo cùng các loại gia vị khác được chọn lựa kĩ càng. Với Bò hai lát Hạ Long hộp 150g của Hạ Long,  bạn sẽ rút ngắn được thời gian cho việc nấu ăn, chỉ cần làm nóng lại bò hộp trước khi dùng là đã sẵn sàng cho một món ăn thơm ngon bổ dưỡng."
194,Thịt heo Pork Luncheon Meat Classic Tulip hộp 340g,70000.0,1,0.0,Thịt heo hộp,"Thịt heo hộp tiện lợi, thơm ngon và dinh dưỡng. Thịt heo Pork Luncheon Meat Classic Tulip hộp 340g tiết kiệm thời gian nấu nướng cho những người bận rộn nhưng vẫn cũng cấp cho bạn và gia đình món ăn ngon, chất lượng và an toàn. Thịt heo hộp Tulip đậm đà gia vị, kích thích vị giác, ăn không ngán."
195,Thịt heo viên 3 phút Heo Cao Bồi Masan hộp 200g,32500.0,0,0.0,Thịt heo hộp,"Tiện lợi, thơm ngon và dinh dưỡng. Thịt heo viên 3 phút Heo Cao Bồi Masan hộp 200g chất lượng, kích thích vị giác, ăn nhiều mà không bị ngán. Sản phẩm phù hợp cho người bận rộn nhưng vẫn cung cấp đầy đủ chất dinh dưỡng cho gia đình."
196,Thịt heo hầm 3 Bông Mai Vissan hộp 150g,25000.0,0,0.0,Thịt heo hộp,"Thịt heo hộp thơm ngon, chất lượng. Thịt heo hầm 3 Bông Mai Vissan hộp 150g thơm đậm vị heo cùng với gia vị sấy ngào ngạt. Thịt heo chất lượng, nguồn cung cấp rõ ràng, yên tâm cho khách hàng. Thịt heo hộp Vissan là món ăn tiện lợi cho những ai bận rộn và tiết kiệm thời gian."
197,Heo hai lát Hạ Long hộp 150g,24500.0,0,0.0,Thịt heo hộp,"Tiện lợi, thơm ngon và dinh dưỡng. Heo hai lát Hạ Long hộp 150g tiết kiệm thời gian nấu nướng cho những người bận rộn nhưng vẫn cũng cấp cho bạn và gia đình món ăn ngon, chất lượng và an toàn. Heo hộp Hạ Long đậm đà gia vị, kích thích vị giác, ăn không ngán."
198,Thịt heo viên Heo Cao Bồi ăn liền vị xốt cà Masan hộp 200g,32500.0,0,0.0,Thịt heo hộp,"Thịt heo hộp thơm ngon với hương vị khó cưỡng từ thịt thật được vo viên và tẩm ướp xốt cà. Thịt heo viên Heo Cao Bồi ăn liền vị xốt cà Masan hộp 200g vô cùng tiện lợi, chỉ cần hâm nóng lên là thưởng thức ngay. Thịt heo hộp Masan chất lượng, an toàn và dinh dưỡng"
199,Pate thịt cột đèn Hải Phòng Hạ Long hộp 150g,24000.0,0,0.0,Thịt heo hộp,"Pate Hạ Long thơm ngon tiện lợi cho bữa ăn của bạn thêm phần hấp dẫn. Pate thịt đóng hộp cột đèn Hải Phòng Hạ Long hộp 150g được làm từ những nguyên liệu tươi ngon, chọn lọc kỹ lưỡng như thịt heo, gan heo. Pate thịt mang đến hương vị thơm ngon cho người dùng."
200,Pate thịt cột đèn Hải Phòng Hạ Long hộp 90g,19000.0,0,0.0,Thịt heo hộp,"Pate Hạ Long thơm ngon kích thích vị giác của người dùng. Pate thịt đóng hộp cột đèn Hải Phòng Hạ Long hộp 90g với thịt heo và gan heo được chọn lựa kỹ lưỡng tươi ngon an toàn đến sức khỏe người dùng. Pate hộp tiện lợi, cho bữa ăn thêm tròn vị đậm đà và không kém phần hấp dẫn."
201,Thịt áp chảo Ponnie hộp 200g,65000.0,0,0.0,Thịt heo hộp,"Thịt áp chảo Ponnie hộp 200g thơm ngon, hấp dẫn, có thể sử dụng để ăn liền hoặc ăn với cơm rất hấp dẫn. Heo hộp Ponnie là sản phẩm heo hộp được mọi người rất ưa chuộng, dinh dưỡng, tiện lợi."
202,Pate gan heo WYN 150g,22000.0,1,0.0,Thịt heo hộp,Pate gan Wyn là loại pate chất lượng được nhiều người lựa chọn sử dụng trong bữa ăn gia đình. Pate gan heo WYN 150g thơm ngon giúp cho các món ăn thêm tròn vị và đậm đà. Pate được làm từ những thành phần an toàn và được kiểm nghiệm nghiêm ngặt khi đến tay người dùng.
203,Thịt viên xốt cà chua Cây Thị,15000.0,1,0.0,Thịt heo hộp,Thịt Cây Thị là sản phẩm chất lượng được nhiều người yêu thích lựa chọn sử dụng. Thịt viên xốt cà chua Cây Thị 120g mang hương vị thơm ngon cho món ăn của bạn thêm đậm đà và hấp dẫn. Thịt được làm từ những thành phần an toàn cho người sử dụng.
204,Thịt viên xốt phô mai Cây Thị 120g,15000.0,0,0.0,Thịt heo hộp,Thịt Cây Thị là sản phẩm chất lượng được nhiều người yêu thích lựa chọn sử dụng. Thịt viên xốt phô mai Cây Thị 120g mang hương vị thơm ngon cho món ăn của bạn thêm đậm đà và hấp dẫn. Thịt được làm từ những thành phần an toàn cho người sử dụng.
205,Nước mắm cá cơm loại Biển Hưng Thịnh 10 độ đạm chai 900ml,32000.0,0,0.0,Nước mắm,"Nước mắm Hưng Thịnh được sản xuất từ cá cơm nguyên chất cùng công nghệ sản xuất hiện đại, khép kín. Nước mắm cá cơm loại Biển Hưng Thịnh chai 900ml được làm từ cá cơm tươi nguyên chất, muối biển,... tạo nên loại nước mắm mang hương vị thơm ngon và đậm đà."
206,Nước mắm Nam Ngư cá cơm tươi 32 độ đạm chai 500ml,58000.0,0,0.0,Nước mắm,"Nước mắm Nam Ngư đem đến cho người tiêu dùng Việt Nam những giọt nước mắm thơm ngon, sự lựa chọn hàng đầu của người Việt. Nước mắm Nam Ngư cá cơm tươi 32 độ đạm 500ml đậm đặc hơn, sánh quyện hơn, có hậu vị ngọt đặc trưng của cá, và màu vàng nâu mật ong."
207,Nước mắm cá cơm đặc sản Hưng Thịnh 40 độ đạm chai 220ml,32000.0,0,0.0,Nước mắm,"Nước mắm Hưng Thịnh được sản xuất từ cá cơm nguyên chất với công nghệ ủ mắm hoàn toàn mới, sản xuất theo quy trình khép kín. Nước mắm Hưng Thịnh đặc sản 40 độ đạm chai 220ml mang đến hương vị đậm đà, đặc trưng của nước mắm cá cơm nguyên chất cùng độ đạm cao, mang đến những bữa ăn tuyệt vời."
208,Nước mắm cá cơm 584 Nha Trang 15 độ đạm can 2 lít,60000.0,0,0.0,Nước mắm,"Nước mắm 584 Nha Trang là thương hiệu nước mắm truyền thống được người tiêu dùng Việt yêu thích. Nước mắm cá cơm 584 Nha Trang 15 độ đạm bình 2L có hương vị đậm đà với vị thơm ngọt của cá cơm tươi, mang đến những bữa cơm đầm ấm. Dung tích lớn giúp người dùng tiết kiệm hơn."
209,Nước mắm Vị Xưa Barona 20 độ đạm chai 500ml,43000.0,0,0.0,Nước mắm,"Nước mắm Barona tự hào với nguồn nước mắm được ủ bằng phương pháp thủ công, tạo nên từng giọt nước chấm sóng sánh, vị đậm đà của nước mắm xưa. Nước mắm Vị Xưa Barona 20 độ đạm chai 500ml sử dụng nguồn nguyên liệu nước mắm Phú Quốc, cam kết không chất bảo quản, không đường tổng hợp."
210,Nước mắm Nam Ngư nhãn vàng 14 độ đạm chai 650ml,48000.0,0,0.0,Nước mắm,"Nước mắm Nam Ngư đem đến cho người tiêu dùng những giọt nước mắm thơm ngon, là sự lựa chọn hàng đầu của người Việt. Nước mắm Nam Ngư nhãn vàng chai 650ml có hơn 15 loại axit amin cần thiết cho cơ thể, đậm đặc hơn, sánh quyện hơn, có hậu vị ngọt đặc trưng của cá, và màu vàng nâu mật ong."
211,Nước mắm đặc biệt Hải Nhi Barona 40 độ đạm chai 50ml,25000.0,0,0.0,Nước mắm,"Nước mắm Barona được chiết xuất từ cá cơm và muối biển, không dùng chất bảo quản, không chất phụ gia. Nước mắm Barona Hải Nhi chai 50ml là loại nước mắm dùng chấm, ướp, dùng làm gia vị cho các món ăn hằng ngày hoặc dùng làm gia vị nấu các món ăn bổ dưỡng cho trẻ nhỏ."
212,Nước mắm cá cơm Hạnh Phúc 50 độ đạm chai 250ml,55800.0,0,0.0,Nước mắm,"Nước mắm Hạnh Phúc là sự lựa chọn hợp lý cho các bữa ăn, nên sử dụng nguyên chất không cần pha chế thêm. Nước mắm Hạnh Phúc 50 độ đạm chai 250ml mang đậm hương vị đặc trưng của nước mắm hảo hạng vừa có vị đậm đà của nước mắm truyền thống."
213,Nước mắm hương cá hồi hảo hạng Chinsu 20 độ đạm chai 500ml,44000.0,0,0.0,Nước mắm,"Là loại nước mắm hảo hạng với hương thơm cá hồi đặc trưng đậm đà, tròn vị, dậy mùi thơm, thích hợp chấm, ướp, nấu đều ngon đến từ thương hiệu nước mắm Chinsu. Nước mắm hương cá hồi hảo hạng Chinsu chai 500ml luôn được tin dùng bởi hàng triệu gia đình Việt."
214,Nước mắm cá cơm Thuận Phát 30 độ đạm chai 610ml,48000.0,0,0.0,Nước mắm,"Nước mắm Thuận Phát được sản xuất theo phương pháp truyền thống kết hợp quy trình kiểm định khép kín, đảm bảo chất lượng, mùi vị thơm ngon của nước mắm nguyên chất. Nước mắm cá cơm Thuận Phát 30 độ đạm chai 610ml mang đến hương vị từ những nguyên liệu tươi ngon từ chính thổ nhưỡng của Việt Nam."
215,Nước mắm cá cơm Thuận Phát 60 độ đạm chai 490ml,140000.0,0,0.0,Nước mắm,"Nước mắm Thuận Phát được sản xuất theo phương pháp truyền thống kết hợp quy trình kiểm định khép kín, đảm bảo chất lượng. Nước mắm cá cơm Thuận Phát 60 độ đạm 490ml tròn vị từ cá cơm, thơm ngon, đậm đà, cho bữa ăn Việt không những trọn vẹn mà nước mắm còn giàu vitamin B12 và sắt cho cơ thể."
216,Nước mắm cá cơm than Thuận Phát 10 độ đạm chai 740ml,37000.0,0,0.0,Nước mắm,"Nước mắm Thuận Phát được sản xuất theo phương pháp truyền thống kết hợp quy trình kiểm định khép kín, đảm bảo mùi vị thơm ngon của nước mắm nguyên chất. Nước mắm cá cơm than Thuận Phát chai 740ml mang đến hương vị từ những nguyên liệu cá cơm than giàu đạm, thơm ngon."
217,Nước chấm Ông Tây chai 900ml,21000.0,0,0.0,Nước mắm,"Nước mắm Ông Tây là loại nước mắm được sản xuất trên dây chuyền công nghệ hiện đại của Nhật và Đài Loan. Nước chấm Ông Tây 900ml bổ sung hơn 15 loại axit amin cùng hương cá hồi thơm ngon, vị đậm đà, không quá mặn rất thích hợp dùng để chấm và nêm nếm món ăn."
218,Nước mắm Chinsu cá cơm biển đông 25 độ đạm chai 720ml,52000.0,0,0.0,Nước mắm,"Nước mắm Chinsu là thương hiệu nước mắm được sản xuất theo quy trình hiện đại, khép kín, đảm bảo vệ sinh thực phẩm. Nước mắm Chinsu cá cơm biển Đông chai 720ml làm từ cá cơm tươi biển đông, ngoài ra sản phẩm còn được giảm bớt vị mặn để phù hợp với nhu cầu người dùng."
219,Nước chấm Đầu Bếp Tôm chai 900ml,18000.0,0,0.0,Nước mắm,"Nước mắm của thương hiệu nước mắm Đầu Bếp Tôm được chế biến từ những con tôm tươi được tuyển chọn. Nước chấm Đầu Bếp Tôm chai 900ml được làm từ cốt tôm thật, với vị mặn dịu và ngọt nhẹ, giúp tăng thêm hương vị cho các món ăn hằng ngày."
220,Nước mắm nhỉ cá cơm 584 Nha Trang 60 độ đạm chai 60ml,18000.0,0,0.0,Nước mắm,Nước mắm 584 Nha Trang thơm ngon là sự lựa chọn tuyệt vời cho bữa ăn gia đình bạn. Nước mắm nhỉ 584 Nha Trang 60 độ đạm chai 60ml với thành phần chính là cá cơm tươi an toàn cho người dùng. Nước mắm là nguyên liệu cần thiết dùng để chấm hoặc làm gia vị trong các món ăn của mỗi nhà.
221,Nước mắm nhỉ cá cơm 584 Nha Trang 60 độ đạm chai 200ml,58000.0,0,0.0,Nước mắm,"Nước mắm 584 Nha Trang thơm ngon cho bữa ăn gia đình bạn thêm tròn vị. Nước mắm nhỉ 584 Nha Trang 60 độ đạm chai 200ml với thành phần chính là cá cơm tươi đậm đà, làm tăng phần hấp dẫn cho món ăn. Nước mắm được sản xuất theo chu trình nghiêm ngặt, đảm bảo an toàn cho người dùng."
222,Nước mắm nhỉ 584 Nha Trang 35 độ đạm chai 510ml,61000.0,0,0.0,Nước mắm,"Nước mắm 584 Nha Trang với hương vị thơm ngon là sự lựa chọn tuyệt vời dành cho gia đình bạn. Nước mắm nhỉ 584 Nha Trang 35 độ đạm chai 510ml với thành phần chính là cá cơm tươi ngon cho ra những giọt nước mắm đậm vị. Nước mắm được sản xuất theo chu trình nghiêm ngặt, an toàn cho người dùng"
223,Nước mắm cá cơm Thuận Phát 40 độ đạm chai 610ml,78000.0,0,0.0,Nước mắm,"Nước mắm Thuận Phát là dòng sản phẩm nước mắm sản xuất theo phương pháp truyền thống, không chất bảo quản, không màu và chất tạo ngọt nhân tạo. Nước mắm cá cơm Thuận Phát 610ml với vị đậm đà từ 3 loại cá cơm giàu đạm của Phú Quốc, không những thơm ngon còn rất bổ dưỡng."
224,Nước mắm Liên Thành hương nhẹ 30 độ đạm chai 500ml,72000.0,0,0.0,Nước mắm,"Nước mắm Liên Thành hương nhẹ 30 độ đạm chai 500ml ứng dụng công nghệ lọc hương loại bỏ mùi nặng, cho không gian bếp luôn thơm tho, không ám mùi khó chịu. Nước mắm Liên Thành là thương hiệu nước mắm truyền thống lâu đời từ năm 1906."
225,Nước mắm chay Maggi cốt táo chai 450ml,40000.0,0,0.0,Nước mắm,"Nước mắm Maggi chất lượng là sự lựa chọn tuyệt vời dành cho gia đình bạn. Nước mắm chay Maggi cốt táo chai 450ml thơm ngon đến giọt cuối cùng, chiết xuất từ nước cốt táo độc đáo, mới lạ mang lại cho bữa ăn thêm tròn vị và hấp dẫn. Nước mắm được làm từ những thành phần an toàn cho người sử dụng."
226,Nước mắm cá cơm 3 Miền nhãn vàng 10 độ đạm chai 900ml,23000.0,0,0.0,Nước mắm,"Nước mắm cá cơm 3 Miền nhãn vàng 10 độ đạm chai 900ml gấp đôi độ đạm từ nước mắm cá cơm nguyên chất, giúp món ăn trở nên đậm đà, hài hòa hơn. Nước mắm 3 Miền có màu vàng nâu sóng sánh và hương thơm đặc trưng."
227,Nước mắm cá cơm Cholimex 40 độ đạm chai 500ml,52000.0,0,0.0,Nước mắm,"Nước mắm cá cơm Cholimex 40 độ đạm chai 500ml thơm ngon từng giọt với nguyên liệu chính là cá cơm Phú Quốc. Nước mắm Cholimex được sản xuất trên dây chuyền khép kín, đáp ứng tiêu chuẩn chất lượng cao, nước mắm Cholimex 40 độ đạm mang hương vị đậm đà, thơm ngon của nước mắm truyền thống Phú Quốc chính hiệu."
228,Nước mắm Thuận Phát cá hồi tỏi đen 20 độ đạm chai 490ml,45000.0,0,0.0,Nước mắm,"Nước mắm Thuận Phát cá hồi tỏi đen 20 độ đạm chai 490ml kết hợp từ nước mắm cá cơm cùng chiết xuất cá hồi, tỏi đen thơm ngon, mang đến hương vị nước mắm ngon sánh đậm, giàu dưỡng chất. Nước mắm Thuận Phát chứa đến 15 axit amin và vitamin B3, tốt cho sức khỏe người sử dụng."
229,"Nước chấm Nam Ngư Siêu Tiết Kiệm can 1,8 lít",23000.0,0,0.0,Nước mắm,"Nước chấm Nam Ngư Siêu Tiết Kiệm can 1,8 lít được làm từ nước mắm cốt cá cơm, mang đến hương vị thơm ngon, không bị mặn gắt, dễ dàng nêm nếm, pha chế nước chấm cho đa dạng món ăn. Nước mắm Nam Ngư là thương hiệu nước mắm nổi tiếng, đạt chuẩn an toàn vệ sinh thực phẩm, được rất nhiều người tiêu dùng Việt tin dùng."
230,Nước mắm cá cơm than Knorr 15 độ đạm chai 750ml,53000.0,0,0.0,Nước mắm,"Nước mắm Knorr là dòng sản phẩm nước mắm được làm từ 95% cá cơm than tươi. Nước mắm Knorr ngon tròn vị chai 750ml với vị ngọt nguyên bản của cá cơm, đậm ngọt hài hòa, không bị mặn gắt, cùng hương thơm dịu từ đạm cá tự nhiên."
